key,role,spell,wins,matches
516,5,3,322,648
516,5,6,117,255
516,5,21,45,90
516,5,7,32,66
516,5,1,6,17
516,5,11,3,14
516,5,4_12,12527,24184
516,5,4_14,3194,6276
516,5,12_14,305,604
516,5,3_4,206,401
516,5,3_12,91,201
516,5,4_6,62,115
516,5,4_21,41,80
516,5,6_14,30,66
516,5,6_12,19,55
516,5,4_7,21,47
516,5,3_14,25,42
516,5,1_4,5,13
516,5,4_11,3,12
516,5,6_7,6,8
516,5,7_21,4,7
516,5,3_6,0,4
516,5,1_6,0,3
516,5,6_21,0,2
516,5,6_11,0,2
516,5,7_12,0,2
516,5,7_14,1,2
516,5,1_12,1,1
516,5,12_21,0,1
516,3,4,826,1874
516,3,14,327,726
516,3,12,300,691
516,3,3,109,280
516,3,7,112,249
516,3,6,13,41
516,3,21,8,14
516,3,1,2,6
516,3,11,1,5
516,3,4_14,315,682
516,3,4_12,286,648
516,3,3_4,106,271
516,3,4_7,102,231
516,3,12_14,7,29
516,3,4_6,10,27
516,3,7_12,7,10
516,3,4_21,7,9
516,3,3_14,3,6
516,3,6_14,1,5
516,3,7_21,1,3
516,3,7_14,1,3
516,3,6_12,0,3
516,3,1_4,0,3
516,3,4_11,0,3
516,3,1_6,1,2
516,3,6_11,1,2
516,3,1_7,1,1
516,3,6_21,0,1
516,3,14_21,0,1
516,3,3_6,0,1
516,3,3_7,0,1
516,3,3_12,0,1
516,2,4,15828,34559
516,2,14,11411,24737
516,2,3,3887,8538
516,2,7,659,1380
516,2,12,571,1318
516,2,6,195,438
516,2,21,35,95
516,2,11,12,46
516,2,1,14,37
516,2,4_14,11062,24005
516,2,3_4,3640,8051
516,2,4_7,558,1159
516,2,4_12,440,1032
516,2,3_14,201,391
516,2,4_6,85,185
516,2,6_14,81,182
516,2,7_12,61,122
516,2,12_14,46,104
516,2,4_21,29,73
516,2,7_14,18,45
516,2,3_12,18,39
516,2,4_11,7,31
516,2,3_7,12,29
516,2,3_6,15,26
516,2,1_4,9,23
516,2,6_7,6,15
516,2,6_12,3,12
516,2,14_21,3,9
516,2,7_21,3,8
516,2,1_6,2,7
516,2,6_11,3,7
516,2,11_12,2,6
516,2,6_21,0,4
516,2,1_3,1,2
516,2,1_7,1,2
516,2,1_12,1,2
516,2,11_14,0,1
516,2,12_21,0,1
516,2,1_11,0,1
80,4,4,148329,295006
80,4,14,128738,254474
80,4,12,20163,42015
80,4,6,1079,2122
80,4,3,763,1579
80,4,7,253,558
80,4,21,238,496
80,4,11,184,457
80,4,1,27,79
80,4,4_14,127363,251557
80,4,4_12,19155,39791
80,4,12_14,845,1864
80,4,3_4,644,1316
80,4,4_6,649,1199
80,4,6_14,288,589
80,4,4_11,171,431
80,4,4_7,157,356
80,4,4_21,145,298
80,4,6_12,111,250
80,4,3_14,74,168
80,4,14_21,82,157
80,4,7_14,68,127
80,4,3_12,30,59
80,4,1_4,23,58
80,4,7_12,18,35
80,4,3_6,11,24
80,4,6_7,6,23
80,4,6_21,7,16
80,4,1_6,2,13
80,4,12_21,2,11
80,4,11_14,6,10
80,4,6_11,5,8
80,4,3_7,3,8
80,4,7_21,1,7
80,4,11_12,1,4
80,4,1_21,0,3
80,4,3_21,0,3
80,4,1_14,0,2
80,4,7_11,0,2
80,4,1_3,1,1
80,4,11_21,1,1
80,4,1_12,1,1
80,4,1_11,0,1
80,1,11,218711,453758
80,1,4,213148,441849
80,1,6,3189,6823
80,1,14,2499,5725
80,1,3,150,357
80,1,12,61,174
80,1,7,37,119
80,1,1,9,21
80,1,21,8,20
80,1,4_11,212966,441197
80,1,6_11,3181,6804
80,1,11_14,2323,5132
80,1,4_14,174,589
80,1,3_11,147,346
80,1,11_12,53,132
80,1,7_11,36,111
80,1,4_12,6,36
80,1,11_21,8,20
80,1,1_11,8,16
80,1,4_6,3,10
80,1,3_4,3,9
80,1,4_7,1,8
80,1,1_6,1,5
80,1,6_14,2,2
80,1,6_12,2,2
80,1,12_14,0,2
80,1,3_12,0,2
80,5,4,233150,442325
80,5,14,225659,427223
80,5,12,4952,10115
80,5,3,1263,2451
80,5,6,1115,2251
80,5,21,473,932
80,5,7,395,857
80,5,11,311,686
80,5,1,214,482
80,5,4_14,225088,426061
80,5,4_12,4767,9731
80,5,3_4,1146,2198
80,5,4_6,834,1655
80,5,4_21,440,849
80,5,4_7,347,728
80,5,4_11,304,662
80,5,6_14,234,467
80,5,1_4,202,441
80,5,12_14,150,297
80,5,3_14,102,222
80,5,14_21,29,72
80,5,7_14,26,71
80,5,6_12,25,60
80,5,6_7,9,25
80,5,1_6,5,21
80,5,1_14,7,17
80,5,11_14,5,16
80,5,3_6,6,15
80,5,7_12,5,15
80,5,3_12,4,8
80,5,3_7,5,8
80,5,7_21,2,6
80,5,6_11,0,5
80,5,6_21,2,3
80,5,1_7,0,2
80,5,7_11,1,2
80,5,12_21,0,2
80,5,1_12,0,1
80,5,11_12,1,1
80,3,4,6290,14209
80,3,14,4388,10021
80,3,3,875,1911
80,3,7,860,1885
80,3,12,127,303
80,3,6,77,191
80,3,21,76,153
80,3,1,43,92
80,3,11,20,67
80,3,4_14,4340,9915
80,3,3_4,861,1866
80,3,4_7,820,1792
80,3,4_12,107,255
80,3,4_6,56,136
80,3,4_21,46,102
80,3,1_4,42,86
80,3,4_11,18,57
80,3,7_21,27,44
80,3,12_14,17,34
80,3,3_14,11,28
80,3,6_14,12,20
80,3,6_7,5,16
80,3,7_14,5,16
80,3,7_12,2,8
80,3,3_7,1,8
80,3,3_6,1,5
80,3,11_14,1,5
80,3,1_6,1,5
80,3,6_12,1,4
80,3,6_11,1,3
80,3,14_21,2,3
80,3,6_21,0,2
80,3,3_21,1,2
80,3,11_12,0,1
80,3,3_12,0,1
80,3,7_11,0,1
80,3,1_3,0,1
80,2,4,267961,554555
80,2,14,238894,492361
80,2,3,24261,51335
80,2,7,4335,9897
80,2,12,1266,2730
80,2,6,781,1690
80,2,11,559,1310
80,2,21,261,589
80,2,1,130,277
80,2,4_14,237868,490146
80,2,3_4,23589,49870
80,2,4_7,4102,9332
80,2,4_12,1089,2306
80,2,4_11,531,1233
80,2,3_14,535,1128
80,2,4_6,444,946
80,2,4_21,209,488
80,2,6_14,207,442
80,2,7_14,136,297
80,2,12_14,114,249
80,2,1_4,118,234
80,2,3_7,51,136
80,2,3_6,60,122
80,2,6_12,36,76
80,2,6_7,22,64
80,2,7_12,14,46
80,2,14_21,20,44
80,2,11_14,18,44
80,2,3_12,7,38
80,2,3_21,19,33
80,2,1_6,5,23
80,2,7_21,9,17
80,2,6_11,5,14
80,2,1_14,3,11
80,2,11_12,4,11
80,2,7_11,1,4
80,2,3_11,0,4
80,2,1_3,2,4
80,2,6_21,2,3
80,2,1_21,1,2
80,2,1_12,1,2
80,2,12_21,1,2
80,2,1_7,0,1
78,4,4,92598,184422
78,4,12,79959,158933
78,4,14,15059,30155
78,4,6,654,1413
78,4,3,268,608
78,4,21,150,319
78,4,11,105,284
78,4,7,117,264
78,4,1,18,40
78,4,4_12,78333,155669
78,4,4_14,13422,26881
78,4,12_14,1422,2815
78,4,4_6,306,654
78,4,3_4,205,477
78,4,6_12,174,381
78,4,6_14,150,314
78,4,4_21,134,276
78,4,4_11,99,264
78,4,4_7,84,182
78,4,3_14,42,82
78,4,7_14,14,34
78,4,3_12,12,31
78,4,6_7,8,23
78,4,14_21,8,21
78,4,1_4,12,19
78,4,7_12,8,18
78,4,3_6,9,17
78,4,1_6,4,12
78,4,12_21,4,11
78,4,6_11,2,9
78,4,11_14,2,7
78,4,7_21,3,5
78,4,1_12,2,5
78,4,6_21,1,3
78,4,11_12,2,3
78,4,1_21,0,2
78,4,1_7,0,1
78,4,3_21,0,1
78,4,1_14,0,1
78,4,7_11,0,1
78,1,11,228461,473396
78,1,4,223629,463001
78,1,6,3189,6972
78,1,14,1532,3208
78,1,3,116,279
78,1,12,49,176
78,1,7,37,115
78,1,1,8,30
78,1,21,9,27
78,1,4_11,223582,462806
78,1,6_11,3185,6961
78,1,11_14,1509,3120
78,1,3_11,115,272
78,1,7_11,35,104
78,1,4_12,24,91
78,1,4_14,22,82
78,1,11_12,22,77
78,1,1_11,7,29
78,1,11_21,9,27
78,1,4_7,2,11
78,1,3_4,1,6
78,1,12_14,1,5
78,1,4_6,1,5
78,1,6_12,2,3
78,1,1_6,1,1
78,1,3_6,0,1
78,1,6_14,0,1
78,5,4,4638,9237
78,5,14,3028,6045
78,5,12,1475,2881
78,5,6,94,188
78,5,3,61,160
78,5,21,46,77
78,5,11,17,71
78,5,7,11,36
78,5,1,6,25
78,5,4_14,2993,5967
78,5,4_12,1448,2813
78,5,3_4,58,150
78,5,4_6,69,135
78,5,4_21,43,70
78,5,4_11,16,65
78,5,12_14,16,44
78,5,4_7,7,23
78,5,6_14,12,18
78,5,6_12,10,18
78,5,1_4,4,14
78,5,1_6,2,10
78,5,14_21,2,6
78,5,7_14,4,6
78,5,7_12,0,3
78,5,6_11,0,3
78,5,3_6,1,3
78,5,3_14,1,3
78,5,3_12,1,2
78,5,3_7,0,2
78,5,11_12,0,1
78,5,1_14,0,1
78,5,11_21,1,1
78,5,7_11,0,1
78,5,6_7,0,1
78,3,4,437,1146
78,3,14,237,611
78,3,3,56,156
78,3,7,62,154
78,3,12,44,126
78,3,21,34,74
78,3,6,16,68
78,3,11,5,30
78,3,1,5,15
78,3,4_14,231,594
78,3,3_4,55,150
78,3,4_7,59,147
78,3,4_12,40,107
78,3,4_21,34,73
78,3,4_6,11,44
78,3,4_11,4,24
78,3,6_14,1,8
78,3,1_4,3,7
78,3,12_14,2,6
78,3,1_6,1,6
78,3,7_12,0,3
78,3,11_12,0,3
78,3,6_7,2,3
78,3,6_12,1,3
78,3,3_12,0,3
78,3,6_11,0,2
78,3,3_6,0,2
78,3,1_12,1,1
78,3,3_14,1,1
78,3,1_21,0,1
78,3,7_14,1,1
78,3,11_14,1,1
78,2,4,33017,66500
78,2,14,26745,53372
78,2,3,5751,11796
78,2,7,531,1165
78,2,6,358,769
78,2,12,192,482
78,2,11,137,377
78,2,21,96,206
78,2,1,14,51
78,2,4_14,26467,52808
78,2,3_4,5604,11497
78,2,4_7,472,1020
78,2,4_12,165,406
78,2,4_11,128,338
78,2,6_14,148,288
78,2,4_6,106,257
78,2,3_14,79,163
78,2,4_21,65,147
78,2,3_6,57,107
78,2,6_7,30,69
78,2,7_14,18,44
78,2,14_21,23,41
78,2,1_4,8,27
78,2,12_14,9,23
78,2,11_12,3,20
78,2,1_6,3,17
78,2,6_12,7,14
78,2,3_7,3,13
78,2,7_12,5,12
78,2,6_11,4,10
78,2,6_21,3,7
78,2,3_21,3,6
78,2,11_14,0,5
78,2,3_12,3,5
78,2,3_11,2,4
78,2,7_21,1,4
78,2,1_7,2,3
78,2,1_12,0,2
78,2,1_21,1,1
78,2,1_3,0,1
555,4,4,2085,4958
555,4,14,1620,3829
555,4,12,455,1084
555,4,6,71,187
555,4,3,49,111
555,4,21,16,49
555,4,11,12,39
555,4,7,15,39
555,4,1,5,26
555,4,4_14,1558,3685
555,4,4_12,411,979
555,4,4_6,47,111
555,4,12_14,34,74
555,4,3_4,30,72
555,4,4_21,14,43
555,4,4_11,11,32
555,4,6_14,12,32
555,4,3_14,15,30
555,4,4_7,11,27
555,4,6_12,6,20
555,4,1_6,2,17
555,4,1_4,3,9
555,4,3_12,3,6
555,4,6_7,4,5
555,4,11_14,1,3
555,4,7_14,0,3
555,4,11_12,0,2
555,4,7_12,0,2
555,4,14_21,0,2
555,4,11_21,0,1
555,4,7_11,0,1
555,4,3_21,1,1
555,4,6_21,0,1
555,4,3_6,0,1
555,4,12_21,1,1
555,4,3_7,0,1
555,1,11,1739,4641
555,1,4,1528,4145
555,1,14,207,514
555,1,6,35,103
555,1,3,33,70
555,1,7,0,9
555,1,12,1,7
555,1,1,1,6
555,1,21,4,5
555,1,4_11,1494,4038
555,1,11_14,179,424
555,1,6_11,33,99
555,1,4_14,28,89
555,1,3_11,29,60
555,1,3_4,4,9
555,1,7_11,0,7
555,1,11_21,4,5
555,1,1_11,0,4
555,1,11_12,0,4
555,1,4_12,1,3
555,1,4_6,1,3
555,1,4_7,0,2
555,1,1_4,0,1
555,1,3_14,0,1
555,1,1_6,1,1
555,5,4,30452,61075
555,5,14,29434,58963
555,5,12,467,1012
555,5,3,307,665
555,5,6,315,658
555,5,21,73,162
555,5,7,80,155
555,5,1,67,140
555,5,11,18,62
555,5,4_14,29327,58690
555,5,4_12,401,876
555,5,3_4,271,580
555,5,4_6,265,527
555,5,4_21,62,132
555,5,1_4,61,122
555,5,4_7,44,92
555,5,6_14,30,84
555,5,12_14,32,76
555,5,3_14,27,70
555,5,4_11,17,56
555,5,7_12,24,43
555,5,14_21,10,29
555,5,6_12,10,16
555,5,1_6,2,13
555,5,3_6,5,9
555,5,6_7,3,7
555,5,7_14,4,7
555,5,3_7,4,5
555,5,1_14,3,4
555,5,11_14,0,3
555,5,6_11,0,2
555,5,1_11,1,1
555,5,7_21,1,1
555,5,3_12,0,1
555,3,4,4948,12331
555,3,14,3757,9598
555,3,3,655,1513
555,3,7,389,944
555,3,6,67,138
555,3,12,52,120
555,3,1,51,113
555,3,21,31,79
555,3,11,10,40
555,3,4_14,3729,9524
555,3,3_4,646,1480
555,3,4_7,381,913
555,3,1_4,51,107
555,3,4_6,61,106
555,3,4_12,41,92
555,3,4_21,30,73
555,3,4_11,9,36
555,3,3_14,8,23
555,3,12_14,9,19
555,3,7_14,6,14
555,3,6_14,4,11
555,3,3_7,0,6
555,3,6_7,0,6
555,3,7_12,1,4
555,3,3_6,1,4
555,3,6_12,1,4
555,3,1_14,0,3
555,3,6_11,0,3
555,3,14_21,0,3
555,3,1_6,0,3
555,3,12_21,0,1
555,3,7_21,1,1
555,3,11_14,1,1
555,3,6_21,0,1
555,2,4,888183,1796486
555,2,14,830048,1672135
555,2,3,48543,102411
555,2,7,9657,21585
555,2,12,1935,4304
555,2,6,1610,3498
555,2,11,1494,3408
555,2,21,673,1457
555,2,1,337,768
555,2,4_14,827542,1666751
555,2,3_4,46785,98703
555,2,4_7,9067,20261
555,2,4_12,1631,3617
555,2,4_11,1402,3159
555,2,3_14,1482,3134
555,2,4_6,1001,2129
555,2,4_21,583,1243
555,2,6_14,379,790
555,2,7_14,311,694
555,2,1_4,279,623
555,2,12_14,198,442
555,2,3_7,156,316
555,2,3_6,85,184
555,2,6_7,58,158
555,2,11_14,70,158
555,2,14_21,54,127
555,2,7_12,43,96
555,2,6_12,42,88
555,2,1_6,27,82
555,2,6_11,14,55
555,2,7_21,19,48
555,2,3_12,16,41
555,2,1_14,19,39
555,2,3_21,8,14
555,2,6_21,4,12
555,2,7_11,4,11
555,2,11_12,2,10
555,2,1_3,6,10
555,2,3_11,2,9
555,2,12_21,1,6
555,2,1_21,4,5
555,2,1_11,0,4
555,2,1_12,2,4
555,2,11_21,0,2
555,2,1_7,0,1
246,4,4,4529,9634
246,4,14,3792,8051
246,4,12,1802,3774
246,4,6,28,56
246,4,3,14,42
246,4,21,6,19
246,4,11,5,13
246,4,1,1,7
246,4,7,1,6
246,4,4_14,3247,6914
246,4,4_12,1249,2630
246,4,12_14,540,1121
246,4,4_6,14,30
246,4,3_4,9,28
246,4,6_12,11,15
246,4,4_21,5,15
246,4,4_11,5,11
246,4,3_12,2,7
246,4,6_14,2,7
246,4,4_7,0,5
246,4,3_14,2,5
246,4,1_6,1,3
246,4,3_21,1,2
246,4,14_21,0,2
246,4,6_11,0,1
246,4,1_14,0,1
246,4,1_11,0,1
246,4,1_4,0,1
246,4,1_12,0,1
246,4,7_14,1,1
246,1,11,45891,97891
246,1,4,45383,96828
246,1,14,394,946
246,1,6,112,230
246,1,7,23,42
246,1,3,13,31
246,1,12,5,17
246,1,1,0,8
246,1,21,1,3
246,1,4_11,45363,96723
246,1,11_14,372,843
246,1,6_11,112,229
246,1,4_14,22,102
246,1,7_11,23,42
246,1,3_11,13,30
246,1,11_12,5,14
246,1,1_11,0,7
246,1,11_21,1,3
246,1,4_12,0,2
246,1,1_6,0,1
246,1,3_4,0,1
246,1,12_14,0,1
246,5,4,179973,377540
246,5,14,177736,372379
246,5,12,1831,4135
246,5,3,372,864
246,5,11,172,466
246,5,7,168,422
246,5,1,182,408
246,5,21,140,340
246,5,6,125,290
246,5,4_14,177392,371580
246,5,4_12,1558,3541
246,5,3_4,341,793
246,5,12_14,260,564
246,5,4_11,168,449
246,5,4_7,158,386
246,5,1_4,159,352
246,5,4_21,122,303
246,5,4_6,66,136
246,5,6_14,39,95
246,5,3_14,25,58
246,5,14_21,18,37
246,5,1_14,11,28
246,5,1_6,9,23
246,5,7_12,5,14
246,5,6_7,4,14
246,5,6_12,5,11
246,5,11_14,3,11
246,5,3_6,2,8
246,5,7_14,0,6
246,5,6_11,0,3
246,5,1_12,2,3
246,5,3_7,1,2
246,5,3_11,1,1
246,5,1_11,0,1
246,5,1_3,1,1
246,5,11_12,0,1
246,5,3_12,1,1
246,3,4,734,1723
246,3,14,582,1389
246,3,7,59,129
246,3,3,65,128
246,3,12,19,45
246,3,6,12,31
246,3,1,10,20
246,3,11,4,20
246,3,21,5,19
246,3,4_14,571,1365
246,3,4_7,58,126
246,3,3_4,63,122
246,3,4_12,13,34
246,3,4_6,11,26
246,3,4_21,5,17
246,3,4_11,4,17
246,3,1_4,9,16
246,3,12_14,6,9
246,3,3_14,2,6
246,3,7_14,1,3
246,3,6_14,1,2
246,3,14_21,0,2
246,3,1_6,0,2
246,3,1_11,0,1
246,3,6_12,0,1
246,3,1_14,1,1
246,3,11_12,0,1
246,3,11_14,0,1
246,2,4,1551,3705
246,2,14,1460,3441
246,2,3,96,228
246,2,7,8,44
246,2,11,10,42
246,2,12,14,33
246,2,6,2,18
246,2,1,2,10
246,2,21,3,7
246,2,4_14,1439,3396
246,2,3_4,76,189
246,2,4_7,7,41
246,2,3_14,20,38
246,2,4_11,10,37
246,2,4_12,14,30
246,2,1_6,1,9
246,2,4_21,3,7
246,2,4_6,1,4
246,2,6_14,0,3
246,2,7_14,1,2
246,2,11_12,0,2
246,2,11_14,0,2
246,2,6_11,0,1
246,2,1_4,1,1
246,2,3_7,0,1
246,2,6_12,0,1
133,4,4,187790,371346
133,4,14,163203,321329
133,4,12,9620,20661
133,4,6,8973,17694
133,4,3,4956,10018
133,4,7,2504,5144
133,4,21,1842,3635
133,4,1,1437,2828
133,4,11,160,381
133,4,4_14,161282,317234
133,4,4_12,8990,19292
133,4,4_6,7512,14686
133,4,3_4,4534,9152
133,4,4_7,2193,4491
133,4,4_21,1703,3373
133,4,1_4,1414,2777
133,4,6_14,1025,2118
133,4,12_14,429,957
133,4,3_14,247,510
133,4,7_14,195,418
133,4,4_11,147,341
133,4,6_12,154,311
133,4,3_6,123,262
133,4,6_7,76,154
133,4,6_21,63,118
133,4,3_21,43,70
133,4,7_12,34,69
133,4,14_21,29,62
133,4,1_6,13,29
133,4,1_14,8,17
133,4,6_11,6,16
133,4,3_12,6,15
133,4,11_14,3,13
133,4,11_12,4,10
133,4,12_21,1,6
133,4,7_21,3,6
133,4,3_7,2,5
133,4,1_3,1,3
133,4,3_11,0,1
133,4,1_12,0,1
133,4,1_7,1,1
133,1,11,7223,16027
133,1,4,6725,14881
133,1,14,285,789
133,1,6,252,582
133,1,3,50,129
133,1,7,11,32
133,1,12,5,19
133,1,1,7,13
133,1,21,5,10
133,1,4_11,6668,14672
133,1,11_14,239,612
133,1,6_11,248,572
133,1,4_14,45,174
133,1,3_11,43,115
133,1,7_11,11,28
133,1,3_4,6,13
133,1,11_12,3,11
133,1,1_11,6,10
133,1,11_21,5,7
133,1,4_6,3,7
133,1,4_12,1,7
133,1,4_21,0,3
133,1,1_4,1,3
133,1,4_7,0,2
133,1,6_12,1,1
133,1,7_14,0,1
133,1,6_14,0,1
133,1,3_14,1,1
133,1,6_7,0,1
133,5,4,25104,48267
133,5,14,22231,42596
133,5,6,894,1769
133,5,3,753,1496
133,5,7,642,1296
133,5,12,578,1192
133,5,21,509,1002
133,5,1,269,498
133,5,11,15,48
133,5,4_14,21941,42009
133,5,3_4,668,1315
133,5,4_6,683,1315
133,5,4_7,524,1068
133,5,4_12,517,1066
133,5,4_21,495,970
133,5,1_4,265,484
133,5,6_14,140,294
133,5,3_14,55,117
133,5,7_14,62,114
133,5,6_7,36,75
133,5,12_14,22,43
133,5,4_11,11,40
133,5,3_6,18,39
133,5,7_12,18,35
133,5,6_12,12,31
133,5,3_12,8,15
133,5,14_21,5,13
133,5,3_21,4,10
133,5,1_6,2,8
133,5,6_21,3,5
133,5,1_14,2,5
133,5,7_11,1,3
133,5,6_11,0,2
133,5,11_21,1,1
133,5,11_14,1,1
133,5,1_21,0,1
133,5,12_21,0,1
133,5,7_21,1,1
133,5,11_12,1,1
133,3,4,11428,23808
133,3,7,7208,14846
133,3,14,2605,5595
133,3,3,1175,2373
133,3,6,383,865
133,3,21,284,604
133,3,12,219,472
133,3,1,190,437
133,3,11,16,30
133,3,4_7,7050,14510
133,3,4_14,2420,5195
133,3,3_4,1136,2283
133,3,4_6,256,570
133,3,4_21,229,493
133,3,1_4,183,418
133,3,4_12,138,313
133,3,7_14,93,193
133,3,6_14,44,96
133,3,7_12,37,67
133,3,6_7,25,66
133,3,6_21,30,63
133,3,12_14,22,47
133,3,3_14,19,47
133,3,3_6,18,35
133,3,4_11,16,26
133,3,12_21,17,26
133,3,1_6,6,17
133,3,6_12,4,17
133,3,14_21,6,13
133,3,7_21,2,7
133,3,3_7,1,3
133,3,3_21,0,2
133,3,1_14,1,2
133,3,11_14,0,2
133,3,3_12,1,2
133,3,6_11,0,1
133,3,3_11,0,1
133,2,4,2678,5707
133,2,14,2035,4337
133,2,3,618,1324
133,2,7,200,429
133,2,6,107,256
133,2,12,60,116
133,2,21,39,90
133,2,11,9,33
133,2,1,10,30
133,2,4_14,1882,3991
133,2,3_4,488,1029
133,2,4_7,170,361
133,2,3_14,114,256
133,2,4_6,57,140
133,2,4_12,39,74
133,2,4_21,29,67
133,2,6_14,17,42
133,2,7_14,13,31
133,2,4_11,6,26
133,2,3_6,10,24
133,2,6_12,12,22
133,2,1_4,7,19
133,2,6_7,7,14
133,2,12_14,5,9
133,2,3_7,4,9
133,2,7_21,4,8
133,2,7_12,2,6
133,2,1_6,1,6
133,2,3_21,2,5
133,2,14_21,2,4
133,2,6_11,2,4
133,2,6_21,1,4
133,2,1_14,2,3
133,2,12_21,1,2
133,2,11_14,0,1
133,2,3_12,0,1
133,2,11_12,1,1
133,2,1_11,0,1
133,2,1_12,0,1
497,4,4,624,1416
497,4,12,374,828
497,4,14,360,801
497,4,6,120,303
497,4,3,63,157
497,4,7,11,24
497,4,11,4,19
497,4,21,4,10
497,4,1,0,8
497,4,4_14,293,661
497,4,4_12,266,597
497,4,6_12,48,114
497,4,12_14,56,107
497,4,3_6,36,93
497,4,4_6,26,61
497,4,3_4,21,49
497,4,6_14,10,27
497,4,4_7,10,22
497,4,4_11,4,16
497,4,4_21,4,9
497,4,3_12,4,8
497,4,3_14,1,6
497,4,1_6,0,5
497,4,6_11,0,2
497,4,1_12,0,1
497,4,1_4,0,1
497,4,1_21,0,1
497,4,11_12,0,1
497,4,3_7,1,1
497,4,6_7,0,1
497,1,11,173,498
497,1,4,161,447
497,1,6,10,40
497,1,14,6,25
497,1,12,2,10
497,1,3,4,10
497,1,1,1,5
497,1,7,1,2
497,1,21,0,1
497,1,4_11,156,430
497,1,6_11,9,37
497,1,11_14,2,13
497,1,4_14,3,11
497,1,11_12,1,7
497,1,3_11,3,6
497,1,3_4,1,4
497,1,1_11,1,3
497,1,7_11,1,2
497,1,4_6,1,1
497,1,1_6,0,1
497,1,12_14,1,1
497,1,6_21,0,1
497,1,1_12,0,1
497,1,4_12,0,1
497,5,4,3695,7703
497,5,14,3490,7209
497,5,12,158,338
497,5,6,147,287
497,5,3,87,210
497,5,7,29,59
497,5,21,22,45
497,5,1,9,22
497,5,11,3,13
497,5,4_14,3381,7007
497,5,4_12,146,308
497,5,3_4,60,154
497,5,6_14,83,143
497,5,4_6,52,113
497,5,4_7,25,52
497,5,4_21,22,44
497,5,3_14,20,42
497,5,1_4,7,15
497,5,12_14,5,14
497,5,3_6,6,12
497,5,6_12,3,10
497,5,4_11,2,10
497,5,1_6,2,7
497,5,7_12,3,5
497,5,11_14,1,2
497,5,6_11,0,1
497,5,3_12,1,1
497,5,3_7,0,1
497,5,14_21,0,1
497,5,6_7,1,1
497,3,4,419,1456
497,3,14,289,1014
497,3,3,96,325
497,3,7,40,132
497,3,6,3,21
497,3,12,8,18
497,3,21,1,5
497,3,11,1,3
497,3,1,1,2
497,3,4_14,280,997
497,3,3_4,92,312
497,3,4_7,36,114
497,3,4_12,7,13
497,3,4_6,1,12
497,3,7_14,4,8
497,3,3_14,3,6
497,3,3_7,0,4
497,3,4_21,1,4
497,3,7_12,0,3
497,3,4_11,1,3
497,3,3_6,1,3
497,3,6_14,1,2
497,3,6_7,0,2
497,3,12_14,1,1
497,3,1_6,0,1
497,3,1_4,1,1
497,3,6_12,0,1
497,3,7_21,0,1
497,2,4,291047,595676
497,2,14,218648,444949
497,2,3,66828,138532
497,2,7,7867,16607
497,2,6,822,1793
497,2,12,560,1229
497,2,21,302,685
497,2,1,187,447
497,2,11,179,428
497,2,4_14,216944,441481
497,2,3_4,65274,135367
497,2,4_7,7350,15555
497,2,3_14,1194,2431
497,2,4_12,464,1021
497,2,4_6,410,906
497,2,4_21,243,561
497,2,7_14,256,503
497,2,4_11,168,402
497,2,6_14,178,393
497,2,1_4,161,383
497,2,3_6,168,333
497,2,3_7,155,326
497,2,6_7,43,103
497,2,12_14,30,73
497,2,7_12,34,62
497,2,7_21,28,54
497,2,3_12,17,39
497,2,14_21,16,37
497,2,1_3,10,22
497,2,6_12,10,22
497,2,1_14,11,19
497,2,1_6,4,17
497,2,6_21,7,12
497,2,11_14,9,12
497,2,3_21,4,11
497,2,12_21,4,8
497,2,6_11,2,7
497,2,3_11,0,3
497,2,1_7,0,3
497,2,11_12,0,2
497,2,1_12,1,2
497,2,1_21,0,1
497,2,11_21,0,1
497,2,7_11,0,1
33,4,4,51893,103600
33,4,12,47167,94466
33,4,14,11645,23248
33,4,6,5703,11801
33,4,3,404,863
33,4,11,174,398
33,4,21,175,391
33,4,7,92,191
33,4,1,27,170
33,4,4_12,41765,83264
33,4,4_14,7970,15789
33,4,6_12,2804,5838
33,4,12_14,2488,5149
33,4,4_6,1698,3499
33,4,6_14,1065,2066
33,4,3_4,219,470
33,4,4_11,106,254
33,4,4_21,80,202
33,4,3_14,81,165
33,4,1_6,20,144
33,4,3_6,54,112
33,4,4_7,49,107
33,4,3_12,45,104
33,4,6_11,34,76
33,4,14_21,25,50
33,4,12_21,27,50
33,4,11_12,27,48
33,4,6_21,22,44
33,4,7_21,20,37
33,4,6_7,7,22
33,4,1_4,5,15
33,4,7_14,11,15
33,4,11_14,4,12
33,4,7_12,3,8
33,4,3_21,1,6
33,4,1_12,1,5
33,4,3_11,2,4
33,4,1_11,0,2
33,4,1_14,0,2
33,4,1_3,1,1
33,4,1_21,0,1
33,4,3_7,1,1
33,4,7_11,1,1
33,4,11_21,0,1
33,1,11,492119,936478
33,1,4,344115,661124
33,1,6,138002,256844
33,1,14,8547,15855
33,1,3,1132,2276
33,1,21,233,434
33,1,12,138,365
33,1,7,107,270
33,1,1,56,128
33,1,4_11,344013,660801
33,1,6_11,137945,256690
33,1,11_14,8491,15690
33,1,3_11,1125,2255
33,1,11_21,232,428
33,1,11_12,114,270
33,1,7_11,104,250
33,1,4_14,46,136
33,1,1_11,50,94
33,1,4_6,23,75
33,1,4_12,19,73
33,1,1_6,5,32
